,Country,Date,value
183832,Zimbabwe,01/01/08,1293.57
183833,Zimbabwe,01/01/09,1433.4
183834,Zimbabwe,01/01/10,1702.4
183835,Zimbabwe,01/01/11,1943.21
183836,Zimbabwe,01/01/12,2259.62
183837,Zimbabwe,01/01/13,2291.48
183838,Zimbabwe,01/01/14,2334.94
183839,Zimbabwe,01/01/15,2346.22
183840,Zimbabwe,01/01/16,2334.63
183841,Zimbabwe,01/01/17,2433.72
183842,Sint Maarten (Dutch part),01/01/09,31814.03
183843,Sint Maarten (Dutch part),01/01/10,33410.68
183844,Sint Maarten (Dutch part),01/01/11,36340.24
183845,Sint Maarten (Dutch part),01/01/12,36245.91
183846,Sint Maarten (Dutch part),01/01/13,35356.27
183847,Sint Maarten (Dutch part),01/01/14,35547.7
183848,Sint Maarten (Dutch part),01/01/15,35051.32
183849,Sint Maarten (Dutch part),01/01/16,34568.38
185255,Palestine,01/01/94,1944.59
185256,Palestine,01/01/95,2033.47
185257,Palestine,01/01/96,2124.03
185258,Palestine,01/01/97,2560.03
185259,Palestine,01/01/98,3177.33
185260,Palestine,01/01/99,3709.24
185261,Palestine,01/01/00,3330.56
185262,Palestine,01/01/01,3106.19
185263,Palestine,01/01/02,3030.73
185264,Palestine,01/01/03,3302.3
185265,Palestine,01/01/04,3591.81
185266,Palestine,01/01/05,4009.19
185267,Palestine,01/01/06,3843.48
185268,Palestine,01/01/07,3779.79
185269,Palestine,01/01/08,3469.19
185270,Palestine,01/01/09,4044.17
185271,Palestine,01/01/10,4087.36
185272,Palestine,01/01/11,4356.34
185273,Palestine,01/01/12,4934.67
185274,Palestine,01/01/13,4665.03
185275,Palestine,01/01/14,4564.38
185276,Palestine,01/01/15,5033.94
185277,Palestine,01/01/16,5115.46
185278,Palestine,01/01/17,4895.71
267109,Myanmar,01/01/90,480.09
267110,Myanmar,01/01/91,486.1
267111,Myanmar,01/01/92,538.4
267112,Myanmar,01/01/93,577.6
267113,Myanmar,01/01/94,626.54
267114,Myanmar,01/01/95,675.73
267115,Myanmar,01/01/96,723.11
267116,Myanmar,01/01/97,766.93
267117,Myanmar,01/01/98,809.99
267118,Myanmar,01/01/99,900.78
267119,Myanmar,01/01/00,1035.28
267120,Myanmar,01/01/01,1165.52
267121,Myanmar,01/01/02,1311.32
267122,Myanmar,01/01/03,1507.13
267123,Myanmar,01/01/04,1742.22
267124,Myanmar,01/01/05,2025.06
267125,Myanmar,01/01/06,2342.63
267126,Myanmar,01/01/07,2675.55
267127,Myanmar,01/01/08,2989.07
267128,Myanmar,01/01/09,3308.06
267129,Myanmar,01/01/10,3645.07
267130,Myanmar,01/01/11,3898.41
267131,Myanmar,01/01/12,4228.26
267132,Myanmar,01/01/13,4623.13
267133,Myanmar,01/01/14,5040.38
267134,Myanmar,01/01/15,5400.64
267135,Myanmar,01/01/16,5727.15
267136,Myanmar,01/01/17,6173.78
267137,Nauru,01/01/07,3752.75
267138,Nauru,01/01/08,5171.82
267139,Nauru,01/01/09,5663.5
267140,Nauru,01/01/10,6457.54
267141,Nauru,01/01/11,7339.3
267142,Nauru,01/01/12,8056.7
267143,Nauru,01/01/13,10451.94
267144,Nauru,01/01/14,13273.48
267145,Nauru,01/01/15,13104.48
267146,Nauru,01/01/16,13982.2
267147,Nauru,01/01/17,15039.32
267148,San Marino,01/01/97,49337.2
267149,San Marino,01/01/98,53037.31
267150,San Marino,01/01/99,58049.86
267151,San Marino,01/01/00,59970.67
267152,San Marino,01/01/01,63940.28
267153,San Marino,01/01/02,64311.94
267154,San Marino,01/01/03,67247.56
267155,San Marino,01/01/04,71334.95
267156,San Marino,01/01/05,74419.14
267157,San Marino,01/01/06,78656.85
267158,San Marino,01/01/07,85460.3
267159,San Marino,01/01/08,87483.14
267160,San Marino,01/01/09,75912.46
267161,San Marino,01/01/10,72350.99
267162,San Marino,01/01/11,66053.11
267163,San Marino,01/01/12,61438.67
267164,San Marino,01/01/13,59890.94
267165,San Marino,01/01/14,59819.24
267166,San Marino,01/01/15,60262.54
267167,San Marino,01/01/16,61806.13
267168,San Marino,01/01/17,63548.59
0,Australia,01/01/11,
1,Australia,01/01/12,
2,Australia,01/01/13,
3,Australia,01/01/14,
4,Australia,01/01/15
5,Australia,01/01/16
6,Australia,01/01/17
7,Australia,01/01/18
8,Australia,01/01/19
9,Australia,01/01/20
10,Australia,01/01/21
11,Australia,01/01/22
12,Australia,01/01/23
13,Austria,01/01/11
14,Austria,01/01/12
15,Austria,01/01/13
16,Austria,01/01/14
17,Austria,01/01/15
18,Austria,01/01/16
19,Austria,01/01/17
20,Austria,01/01/18
21,Austria,01/01/19
22,Austria,01/01/20
23,Austria,01/01/21
24,Austria,01/01/22
25,Austria,01/01/23
26,Belgium,01/01/11
27,Belgium,01/01/12
28,Belgium,01/01/13
29,Belgium,01/01/14
30,Belgium,01/01/15
31,Belgium,01/01/16
32,Belgium,01/01/17
33,Belgium,01/01/18
34,Belgium,01/01/19
35,Belgium,01/01/20
36,Belgium,01/01/21
37,Belgium,01/01/22
38,Belgium,01/01/23
39,Canada,01/01/11
40,Canada,01/01/12
41,Canada,01/01/13
42,Canada,01/01/14
43,Canada,01/01/15
44,Canada,01/01/16
45,Canada,01/01/17
46,Canada,01/01/18
47,Canada,01/01/19
48,Canada,01/01/20
49,Canada,01/01/21
50,Canada,01/01/22
51,Canada,01/01/23
52,Czechia,01/01/11
53,Czechia,01/01/12
54,Czechia,01/01/13
55,Czechia,01/01/14
56,Czechia,01/01/15
57,Czechia,01/01/16
58,Czechia,01/01/17
59,Czechia,01/01/18
60,Czechia,01/01/19
61,Czechia,01/01/20
62,Czechia,01/01/21
63,Czechia,01/01/22
64,Czechia,01/01/23
65,Denmark,01/01/11
66,Denmark,01/01/12
67,Denmark,01/01/13
68,Denmark,01/01/14
69,Denmark,01/01/15
70,Denmark,01/01/16
71,Denmark,01/01/17
72,Denmark,01/01/18
73,Denmark,01/01/19
74,Denmark,01/01/20
75,Denmark,01/01/21
76,Denmark,01/01/22
77,Denmark,01/01/23
78,Finland,01/01/11
79,Finland,01/01/12
80,Finland,01/01/13
81,Finland,01/01/14
82,Finland,01/01/15
83,Finland,01/01/16
84,Finland,01/01/17
85,Finland,01/01/18
86,Finland,01/01/19
87,Finland,01/01/20
88,Finland,01/01/21
89,Finland,01/01/22
90,Finland,01/01/23
91,France,01/01/11
92,France,01/01/12
93,France,01/01/13
94,France,01/01/14
95,France,01/01/15
96,France,01/01/16
97,France,01/01/17
98,France,01/01/18
99,France,01/01/19
100,France,01/01/20
101,France,01/01/21
102,France,01/01/22
103,France,01/01/23
104,Germany,01/01/11
105,Germany,01/01/12
106,Germany,01/01/13
107,Germany,01/01/14
108,Germany,01/01/15
109,Germany,01/01/16
110,Germany,01/01/17
111,Germany,01/01/18
112,Germany,01/01/19
113,Germany,01/01/20
114,Germany,01/01/21
115,Germany,01/01/22
116,Germany,01/01/23
117,Greece,01/01/11
118,Greece,01/01/12
119,Greece,01/01/13
120,Greece,01/01/14
121,Greece,01/01/15
122,Greece,01/01/16
123,Greece,01/01/17
124,Greece,01/01/18
125,Greece,01/01/19
126,Greece,01/01/20
127,Greece,01/01/21
128,Greece,01/01/22
129,Greece,01/01/23
130,Hungary,01/01/11
131,Hungary,01/01/12
132,Hungary,01/01/13
133,Hungary,01/01/14
134,Hungary,01/01/15
135,Hungary,01/01/16
136,Hungary,01/01/17
137,Hungary,01/01/18
138,Hungary,01/01/19
139,Hungary,01/01/20
140,Hungary,01/01/21
141,Hungary,01/01/22
142,Hungary,01/01/23
143,Iceland,01/01/11
144,Iceland,01/01/12
145,Iceland,01/01/13
146,Iceland,01/01/14
147,Iceland,01/01/15
148,Iceland,01/01/16
149,Iceland,01/01/17
150,Iceland,01/01/18
151,Iceland,01/01/19
152,Iceland,01/01/20
153,Iceland,01/01/21
154,Iceland,01/01/22
155,Iceland,01/01/23
156,Ireland,01/01/11
157,Ireland,01/01/12
158,Ireland,01/01/13
159,Ireland,01/01/14
160,Ireland,01/01/15
161,Ireland,01/01/16
162,Ireland,01/01/17
163,Ireland,01/01/18
164,Ireland,01/01/19
165,Ireland,01/01/20
166,Ireland,01/01/21
167,Ireland,01/01/22
168,Ireland,01/01/23
169,Italy,01/01/11
170,Italy,01/01/12
171,Italy,01/01/13
172,Italy,01/01/14
173,Italy,01/01/15
174,Italy,01/01/16
175,Italy,01/01/17
176,Italy,01/01/18
177,Italy,01/01/19
178,Italy,01/01/20
179,Italy,01/01/21
180,Italy,01/01/22
181,Italy,01/01/23
182,Japan,01/01/11
183,Japan,01/01/12
184,Japan,01/01/13
185,Japan,01/01/14
186,Japan,01/01/15
187,Japan,01/01/16
188,Japan,01/01/17
189,Japan,01/01/18
190,Japan,01/01/19
191,Japan,01/01/20
192,Japan,01/01/21
193,Japan,01/01/22
194,Japan,01/01/23
195,Republic of Korea,01/01/11
196,Republic of Korea,01/01/12
197,Republic of Korea,01/01/13
198,Republic of Korea,01/01/14
199,Republic of Korea,01/01/15
200,Republic of Korea,01/01/16
201,Republic of Korea,01/01/17
202,Republic of Korea,01/01/18
203,Republic of Korea,01/01/19
204,Republic of Korea,01/01/20
205,Republic of Korea,01/01/21
206,Republic of Korea,01/01/22
207,Republic of Korea,01/01/23
208,Luxembourg,01/01/11
209,Luxembourg,01/01/12
210,Luxembourg,01/01/13
211,Luxembourg,01/01/14
212,Luxembourg,01/01/15
213,Luxembourg,01/01/16
214,Luxembourg,01/01/17
215,Luxembourg,01/01/18
216,Luxembourg,01/01/19
217,Luxembourg,01/01/20
218,Luxembourg,01/01/21
219,Luxembourg,01/01/22
220,Luxembourg,01/01/23
221,Mexico,01/01/11
222,Mexico,01/01/12
223,Mexico,01/01/13
224,Mexico,01/01/14
225,Mexico,01/01/15
226,Mexico,01/01/16
227,Mexico,01/01/17
228,Mexico,01/01/18
229,Mexico,01/01/19
230,Mexico,01/01/20
231,Mexico,01/01/21
232,Mexico,01/01/22
233,Mexico,01/01/23
234,Netherlands,01/01/11
235,Netherlands,01/01/12
236,Netherlands,01/01/13
237,Netherlands,01/01/14
238,Netherlands,01/01/15
239,Netherlands,01/01/16
240,Netherlands,01/01/17
241,Netherlands,01/01/18
242,Netherlands,01/01/19
243,Netherlands,01/01/20
244,Netherlands,01/01/21
245,Netherlands,01/01/22
246,Netherlands,01/01/23
247,New Zealand,01/01/11
248,New Zealand,01/01/12
249,New Zealand,01/01/13
250,New Zealand,01/01/14
251,New Zealand,01/01/15
252,New Zealand,01/01/16
253,New Zealand,01/01/17
254,New Zealand,01/01/18
255,New Zealand,01/01/19
256,New Zealand,01/01/20
257,New Zealand,01/01/21
258,New Zealand,01/01/22
259,New Zealand,01/01/23
260,Norway,01/01/11
261,Norway,01/01/12
262,Norway,01/01/13
263,Norway,01/01/14
264,Norway,01/01/15
265,Norway,01/01/16
266,Norway,01/01/17
267,Norway,01/01/18
268,Norway,01/01/19
269,Norway,01/01/20
270,Norway,01/01/21
271,Norway,01/01/22
272,Norway,01/01/23
273,Poland,01/01/11
274,Poland,01/01/12
275,Poland,01/01/13
276,Poland,01/01/14
277,Poland,01/01/15
278,Poland,01/01/16
279,Poland,01/01/17
280,Poland,01/01/18
281,Poland,01/01/19
282,Poland,01/01/20
283,Poland,01/01/21
284,Poland,01/01/22
285,Poland,01/01/23
286,Portugal,01/01/11
287,Portugal,01/01/12
288,Portugal,01/01/13
289,Portugal,01/01/14
290,Portugal,01/01/15
291,Portugal,01/01/16
292,Portugal,01/01/17
293,Portugal,01/01/18
294,Portugal,01/01/19
295,Portugal,01/01/20
296,Portugal,01/01/21
297,Portugal,01/01/22
298,Portugal,01/01/23
299,Slovakia,01/01/11
300,Slovakia,01/01/12
301,Slovakia,01/01/13
302,Slovakia,01/01/14
303,Slovakia,01/01/15
304,Slovakia,01/01/16
305,Slovakia,01/01/17
306,Slovakia,01/01/18
307,Slovakia,01/01/19
308,Slovakia,01/01/20
309,Slovakia,01/01/21
310,Slovakia,01/01/22
311,Slovakia,01/01/23
312,Albania,01/01/11
313,Albania,01/01/12
314,Albania,01/01/13
315,Albania,01/01/14
316,Albania,01/01/15
317,Albania,01/01/16
318,Albania,01/01/17
319,Albania,01/01/18
320,Albania,01/01/19
321,Albania,01/01/20
322,Albania,01/01/21
323,Albania,01/01/22
324,Albania,01/01/23
325,Algeria,01/01/11
326,Algeria,01/01/12
327,Algeria,01/01/13
328,Algeria,01/01/14
329,Algeria,01/01/15
330,Algeria,01/01/16
331,Algeria,01/01/17
332,Algeria,01/01/18
333,Algeria,01/01/19
334,Algeria,01/01/20
335,Algeria,01/01/21
336,Algeria,01/01/22
337,Algeria,01/01/23
338,Angola,01/01/11
339,Angola,01/01/12
340,Angola,01/01/13
341,Angola,01/01/14
342,Angola,01/01/15
343,Angola,01/01/16
344,Angola,01/01/17
345,Angola,01/01/18
346,Angola,01/01/19
347,Angola,01/01/20
348,Angola,01/01/21
349,Angola,01/01/22
350,Angola,01/01/23
351,Antigua and Barbuda,01/01/11
352,Antigua and Barbuda,01/01/12
353,Antigua and Barbuda,01/01/13
354,Antigua and Barbuda,01/01/14
355,Antigua and Barbuda,01/01/15
356,Antigua and Barbuda,01/01/16
357,Antigua and Barbuda,01/01/17
358,Antigua and Barbuda,01/01/18
359,Antigua and Barbuda,01/01/19
360,Antigua and Barbuda,01/01/20
361,Antigua and Barbuda,01/01/21
362,Antigua and Barbuda,01/01/22
363,Antigua and Barbuda,01/01/23
364,Argentina,01/01/11
365,Argentina,01/01/12
366,Argentina,01/01/13
367,Argentina,01/01/14
368,Argentina,01/01/15
369,Argentina,01/01/16
370,Argentina,01/01/17
371,Argentina,01/01/18
372,Argentina,01/01/19
373,Argentina,01/01/20
374,Argentina,01/01/21
375,Argentina,01/01/22
376,Argentina,01/01/23
377,Armenia,01/01/11
378,Armenia,01/01/12
379,Armenia,01/01/13
380,Armenia,01/01/14
381,Armenia,01/01/15
382,Armenia,01/01/16
383,Armenia,01/01/17
384,Armenia,01/01/18
385,Armenia,01/01/19
386,Armenia,01/01/20
387,Armenia,01/01/21
388,Armenia,01/01/22
389,Armenia,01/01/23
390,Azerbaijan,01/01/11
391,Azerbaijan,01/01/12
392,Azerbaijan,01/01/13
393,Azerbaijan,01/01/14
394,Azerbaijan,01/01/15
395,Azerbaijan,01/01/16
396,Azerbaijan,01/01/17
397,Azerbaijan,01/01/18
398,Azerbaijan,01/01/19
399,Azerbaijan,01/01/20
400,Azerbaijan,01/01/21
401,Azerbaijan,01/01/22
402,Azerbaijan,01/01/23
403,Bahamas,01/01/11
404,Bahamas,01/01/12
405,Bahamas,01/01/13
406,Bahamas,01/01/14
407,Bahamas,01/01/15
408,Bahamas,01/01/16
409,Bahamas,01/01/17
410,Bahamas,01/01/18
411,Bahamas,01/01/19
412,Bahamas,01/01/20
413,Bahamas,01/01/21
414,Bahamas,01/01/22
415,Bahamas,01/01/23
416,Bahrain,01/01/11
417,Bahrain,01/01/12
418,Bahrain,01/01/13
419,Bahrain,01/01/14
420,Bahrain,01/01/15
421,Bahrain,01/01/16
422,Bahrain,01/01/17
423,Bahrain,01/01/18
424,Bahrain,01/01/19
425,Bahrain,01/01/20
426,Bahrain,01/01/21
427,Bahrain,01/01/22
428,Bahrain,01/01/23
429,Bangladesh,01/01/11
430,Bangladesh,01/01/12
431,Bangladesh,01/01/13
432,Bangladesh,01/01/14
433,Bangladesh,01/01/15
434,Bangladesh,01/01/16
435,Bangladesh,01/01/17
436,Bangladesh,01/01/18
437,Bangladesh,01/01/19
438,Bangladesh,01/01/20
439,Bangladesh,01/01/21
440,Bangladesh,01/01/22
441,Bangladesh,01/01/23
442,Barbados,01/01/11
443,Barbados,01/01/12
444,Barbados,01/01/13
445,Barbados,01/01/14
446,Barbados,01/01/15
447,Barbados,01/01/16
448,Barbados,01/01/17
449,Barbados,01/01/18
450,Barbados,01/01/19
451,Barbados,01/01/20
452,Barbados,01/01/21
453,Barbados,01/01/22
454,Barbados,01/01/23
455,Belize,01/01/11
456,Belize,01/01/12
457,Belize,01/01/13
458,Belize,01/01/14
459,Belize,01/01/15
460,Belize,01/01/16
461,Belize,01/01/17
462,Belize,01/01/18
463,Belize,01/01/19
464,Belize,01/01/20
465,Belize,01/01/21
466,Belize,01/01/22
467,Belize,01/01/23
468,Benin,01/01/11
469,Benin,01/01/12
470,Benin,01/01/13
471,Benin,01/01/14
472,Benin,01/01/15
473,Benin,01/01/16
474,Benin,01/01/17
475,Benin,01/01/18
476,Benin,01/01/19
477,Benin,01/01/20
478,Benin,01/01/21
479,Benin,01/01/22
480,Benin,01/01/23
481,Bhutan,01/01/11
482,Bhutan,01/01/12
483,Bhutan,01/01/13
484,Bhutan,01/01/14
485,Bhutan,01/01/15
486,Bhutan,01/01/16
487,Bhutan,01/01/17
488,Bhutan,01/01/18
489,Bhutan,01/01/19
490,Bhutan,01/01/20
491,Bhutan,01/01/21
492,Bhutan,01/01/22
493,Bhutan,01/01/23
494,Bolivia (Plurinational State of),01/01/11
495,Bolivia (Plurinational State of),01/01/12
496,Bolivia (Plurinational State of),01/01/13
497,Bolivia (Plurinational State of),01/01/14
498,Bolivia (Plurinational State of),01/01/15
499,Bolivia (Plurinational State of),01/01/16
500,Bolivia (Plurinational State of),01/01/17
501,Bolivia (Plurinational State of),01/01/18
502,Bolivia (Plurinational State of),01/01/19
503,Bolivia (Plurinational State of),01/01/20
504,Bolivia (Plurinational State of),01/01/21
505,Bolivia (Plurinational State of),01/01/22
506,Bolivia (Plurinational State of),01/01/23
507,Bosnia and Herzegovina,01/01/11
508,Bosnia and Herzegovina,01/01/12
509,Bosnia and Herzegovina,01/01/13
510,Bosnia and Herzegovina,01/01/14
511,Bosnia and Herzegovina,01/01/15
512,Bosnia and Herzegovina,01/01/16
513,Bosnia and Herzegovina,01/01/17
514,Bosnia and Herzegovina,01/01/18
515,Bosnia and Herzegovina,01/01/19
516,Bosnia and Herzegovina,01/01/20
517,Bosnia and Herzegovina,01/01/21
518,Bosnia and Herzegovina,01/01/22
519,Bosnia and Herzegovina,01/01/23
520,Botswana,01/01/11
521,Botswana,01/01/12
522,Botswana,01/01/13
523,Botswana,01/01/14
524,Botswana,01/01/15
525,Botswana,01/01/16
526,Botswana,01/01/17
527,Botswana,01/01/18
528,Botswana,01/01/19
529,Botswana,01/01/20
530,Botswana,01/01/21
531,Botswana,01/01/22
532,Botswana,01/01/23
533,Brazil,01/01/11
534,Brazil,01/01/12
535,Brazil,01/01/13
536,Brazil,01/01/14
537,Brazil,01/01/15
538,Brazil,01/01/16
539,Brazil,01/01/17
540,Brazil,01/01/18
541,Brazil,01/01/19
542,Brazil,01/01/20
543,Brazil,01/01/21
544,Brazil,01/01/22
545,Brazil,01/01/23
546,Brunei Darussalam,01/01/11
547,Brunei Darussalam,01/01/12
548,Brunei Darussalam,01/01/13
549,Brunei Darussalam,01/01/14
550,Brunei Darussalam,01/01/15
551,Brunei Darussalam,01/01/16
552,Brunei Darussalam,01/01/17
553,Brunei Darussalam,01/01/18
554,Brunei Darussalam,01/01/19
555,Brunei Darussalam,01/01/20
556,Brunei Darussalam,01/01/21
557,Brunei Darussalam,01/01/22
558,Brunei Darussalam,01/01/23
559,Bulgaria,01/01/11
560,Bulgaria,01/01/12
561,Bulgaria,01/01/13
562,Bulgaria,01/01/14
563,Bulgaria,01/01/15
564,Bulgaria,01/01/16
565,Bulgaria,01/01/17
566,Bulgaria,01/01/18
567,Bulgaria,01/01/19
568,Bulgaria,01/01/20
569,Bulgaria,01/01/21
570,Bulgaria,01/01/22
571,Bulgaria,01/01/23
572,Burkina Faso,01/01/11
573,Burkina Faso,01/01/12
574,Burkina Faso,01/01/13
575,Burkina Faso,01/01/14
576,Burkina Faso,01/01/15
577,Burkina Faso,01/01/16
578,Burkina Faso,01/01/17
579,Burkina Faso,01/01/18
580,Burkina Faso,01/01/19
581,Burkina Faso,01/01/20
582,Burkina Faso,01/01/21
583,Burkina Faso,01/01/22
584,Burkina Faso,01/01/23
585,Burundi,01/01/11
586,Burundi,01/01/12
587,Burundi,01/01/13
588,Burundi,01/01/14
589,Burundi,01/01/15
590,Burundi,01/01/16
591,Burundi,01/01/17
592,Burundi,01/01/18
593,Burundi,01/01/19
594,Burundi,01/01/20
595,Burundi,01/01/21
596,Burundi,01/01/22
597,Burundi,01/01/23
598,Cambodia,01/01/11
599,Cambodia,01/01/12
600,Cambodia,01/01/13
601,Cambodia,01/01/14
602,Cambodia,01/01/15
603,Cambodia,01/01/16
604,Cambodia,01/01/17
605,Cambodia,01/01/18
606,Cambodia,01/01/19
607,Cambodia,01/01/20
608,Cambodia,01/01/21
609,Cambodia,01/01/22
610,Cambodia,01/01/23
611,Cameroon,01/01/11
612,Cameroon,01/01/12
613,Cameroon,01/01/13
614,Cameroon,01/01/14
615,Cameroon,01/01/15
616,Cameroon,01/01/16
617,Cameroon,01/01/17
618,Cameroon,01/01/18
619,Cameroon,01/01/19
620,Cameroon,01/01/20
621,Cameroon,01/01/21
622,Cameroon,01/01/22
623,Cameroon,01/01/23
624,Cabo Verde,01/01/11
625,Cabo Verde,01/01/12
626,Cabo Verde,01/01/13
627,Cabo Verde,01/01/14
628,Cabo Verde,01/01/15
629,Cabo Verde,01/01/16
630,Cabo Verde,01/01/17
631,Cabo Verde,01/01/18
632,Cabo Verde,01/01/19
633,Cabo Verde,01/01/20
634,Cabo Verde,01/01/21
635,Cabo Verde,01/01/22
636,Cabo Verde,01/01/23
637,Central African Republic,01/01/11
638,Central African Republic,01/01/12
639,Central African Republic,01/01/13
640,Central African Republic,01/01/14
641,Central African Republic,01/01/15
642,Central African Republic,01/01/16
643,Central African Republic,01/01/17
644,Central African Republic,01/01/18
645,Central African Republic,01/01/19
646,Central African Republic,01/01/20
647,Central African Republic,01/01/21
648,Central African Republic,01/01/22
649,Central African Republic,01/01/23
650,Chad,01/01/11
651,Chad,01/01/12
652,Chad,01/01/13
653,Chad,01/01/14
654,Chad,01/01/15
655,Chad,01/01/16
656,Chad,01/01/17
657,Chad,01/01/18
658,Chad,01/01/19
659,Chad,01/01/20
660,Chad,01/01/21
661,Chad,01/01/22
662,Chad,01/01/23
663,Chile,01/01/11
664,Chile,01/01/12
665,Chile,01/01/13
666,Chile,01/01/14
667,Chile,01/01/15
668,Chile,01/01/16
669,Chile,01/01/17
670,Chile,01/01/18
671,Chile,01/01/19
672,Chile,01/01/20
673,Chile,01/01/21
674,Chile,01/01/22
675,Chile,01/01/23
676,China,01/01/11
677,China,01/01/12
678,China,01/01/13
679,China,01/01/14
680,China,01/01/15
681,China,01/01/16
682,China,01/01/17
683,China,01/01/18
684,China,01/01/19
685,China,01/01/20
686,China,01/01/21
687,China,01/01/22
688,China,01/01/23
689,Colombia,01/01/11
690,Colombia,01/01/12
691,Colombia,01/01/13
692,Colombia,01/01/14
693,Colombia,01/01/15
694,Colombia,01/01/16
695,Colombia,01/01/17
696,Colombia,01/01/18
697,Colombia,01/01/19
698,Colombia,01/01/20
699,Colombia,01/01/21
700,Colombia,01/01/22
701,Colombia,01/01/23
702,Comoros,01/01/11
703,Comoros,01/01/12
704,Comoros,01/01/13
705,Comoros,01/01/14
706,Comoros,01/01/15
707,Comoros,01/01/16
708,Comoros,01/01/17
709,Comoros,01/01/18
710,Comoros,01/01/19
711,Comoros,01/01/20
712,Comoros,01/01/21
713,Comoros,01/01/22
714,Comoros,01/01/23
715,Congo,01/01/11
716,Congo,01/01/12
717,Congo,01/01/13
718,Congo,01/01/14
719,Congo,01/01/15
720,Congo,01/01/16
721,Congo,01/01/17
722,Congo,01/01/18
723,Congo,01/01/19
724,Congo,01/01/20
725,Congo,01/01/21
726,Congo,01/01/22
727,Congo,01/01/23
728,Costa Rica,01/01/11
729,Costa Rica,01/01/12
730,Costa Rica,01/01/13
731,Costa Rica,01/01/14
732,Costa Rica,01/01/15
733,Costa Rica,01/01/16
734,Costa Rica,01/01/17
735,Costa Rica,01/01/18
736,Costa Rica,01/01/19
737,Costa Rica,01/01/20
738,Costa Rica,01/01/21
739,Costa Rica,01/01/22
740,Costa Rica,01/01/23
741,C?ðte d'Ivoire,01/01/11
742,C?ðte d'Ivoire,01/01/12
743,C?ðte d'Ivoire,01/01/13
744,C?ðte d'Ivoire,01/01/14
745,C?ðte d'Ivoire,01/01/15
746,C?ðte d'Ivoire,01/01/16
747,C?ðte d'Ivoire,01/01/17
748,C?ðte d'Ivoire,01/01/18
749,C?ðte d'Ivoire,01/01/19
750,C?ðte d'Ivoire,01/01/20
751,C?ðte d'Ivoire,01/01/21
752,C?ðte d'Ivoire,01/01/22
753,C?ðte d'Ivoire,01/01/23
754,Croatia,01/01/11
755,Croatia,01/01/12
756,Croatia,01/01/13
757,Croatia,01/01/14
758,Croatia,01/01/15
759,Croatia,01/01/16
760,Croatia,01/01/17
761,Croatia,01/01/18
762,Croatia,01/01/19
763,Croatia,01/01/20
764,Croatia,01/01/21
765,Croatia,01/01/22
766,Croatia,01/01/23
767,Cyprus,01/01/11
768,Cyprus,01/01/12
769,Cyprus,01/01/13
770,Cyprus,01/01/14
771,Cyprus,01/01/15
772,Cyprus,01/01/16
773,Cyprus,01/01/17
774,Cyprus,01/01/18
775,Cyprus,01/01/19
776,Cyprus,01/01/20
777,Cyprus,01/01/21
778,Cyprus,01/01/22
779,Cyprus,01/01/23
780,Democratic Republic of the Congo,01/01/11
781,Democratic Republic of the Congo,01/01/12
782,Democratic Republic of the Congo,01/01/13
783,Democratic Republic of the Congo,01/01/14
784,Democratic Republic of the Congo,01/01/15
785,Democratic Republic of the Congo,01/01/16
786,Democratic Republic of the Congo,01/01/17
787,Democratic Republic of the Congo,01/01/18
788,Democratic Republic of the Congo,01/01/19
789,Democratic Republic of the Congo,01/01/20
790,Democratic Republic of the Congo,01/01/21
791,Democratic Republic of the Congo,01/01/22
792,Democratic Republic of the Congo,01/01/23
793,Dominica,01/01/11
794,Dominica,01/01/12
795,Dominica,01/01/13
796,Dominica,01/01/14
797,Dominica,01/01/15
798,Dominica,01/01/16
799,Dominica,01/01/17
800,Dominica,01/01/18
801,Dominica,01/01/19
802,Dominica,01/01/20
803,Dominica,01/01/21
804,Dominica,01/01/22
805,Dominica,01/01/23
806,Dominican Republic,01/01/11
807,Dominican Republic,01/01/12
808,Dominican Republic,01/01/13
809,Dominican Republic,01/01/14
810,Dominican Republic,01/01/15
811,Dominican Republic,01/01/16
812,Dominican Republic,01/01/17
813,Dominican Republic,01/01/18
814,Dominican Republic,01/01/19
815,Dominican Republic,01/01/20
816,Dominican Republic,01/01/21
817,Dominican Republic,01/01/22
818,Dominican Republic,01/01/23
819,Ecuador,01/01/11
820,Ecuador,01/01/12
821,Ecuador,01/01/13
822,Ecuador,01/01/14
823,Ecuador,01/01/15
824,Ecuador,01/01/16
825,Ecuador,01/01/17
826,Ecuador,01/01/18
827,Ecuador,01/01/19
828,Ecuador,01/01/20
829,Ecuador,01/01/21
830,Ecuador,01/01/22
831,Ecuador,01/01/23
832,Egypt,01/01/11
833,Egypt,01/01/12
834,Egypt,01/01/13
835,Egypt,01/01/14
836,Egypt,01/01/15
837,Egypt,01/01/16
838,Egypt,01/01/17
839,Egypt,01/01/18
840,Egypt,01/01/19
841,Egypt,01/01/20
842,Egypt,01/01/21
843,Egypt,01/01/22
844,Egypt,01/01/23
845,El Salvador,01/01/11
846,El Salvador,01/01/12
847,El Salvador,01/01/13
848,El Salvador,01/01/14
849,El Salvador,01/01/15
850,El Salvador,01/01/16
851,El Salvador,01/01/17
852,El Salvador,01/01/18
853,El Salvador,01/01/19
854,El Salvador,01/01/20
855,El Salvador,01/01/21
856,El Salvador,01/01/22
857,El Salvador,01/01/23
858,Equatorial Guinea,01/01/11
